# sampleTime, q_w, q_x, q_y, q_z, systemTime, omega_x, omega_y, omega_z, alpha_x, alpha_y, alpha_z, p_x, p_y, p_z, v_x, v_y, v_z, a_x, a_y, a_z
1.298077, 1, 3.9638973e-05, -1.9265761e-05, -1.9612451e-05, 1.29807694589646, 0.00067653367, -0.0003791723, -0.00037916849, 0.0027206701, -0.0016366192, -0.0016365991, 0, 0, 0, 0, 0, 0, -0.0007331075, 0.00022220612, -0.0010921396
1.298077, 1, 3.9638973e-05, -1.9265761e-05, -1.9612451e-05, 1.29807694589646, 0.00067653367, -0.0003791723, -0.00037916849, 0.0027206701, -0.0016366192, -0.0016365991, 0, 0, 0, 0, 0, 0, -0.0007331075, 0.00022220612, -0.0010921396
1.307692, 1, 4.3009251e-05, -2.1132963e-05, -2.1514155e-05, 1.307692309545835, 0.00070658443, -0.00039758929, -0.0003975853, 0.0027881167, -0.0016830865, -0.0016830647, 0, 0, 0, 0, 0, 0, -0.00074863777, 0.00023078918, -0.0011162109
1.307692, 1, 4.3009251e-05, -2.1132963e-05, -2.1514155e-05, 1.307692309545835, 0.00070658443, -0.00039758929, -0.0003975853, 0.0027881167, -0.0016830865, -0.0016830647, 0, 0, 0, 0, 0, 0, -0.00074863777, 0.00023078918, -0.0011162109
1.307692, 1, 4.3009251e-05, -2.1132963e-05, -2.1514155e-05, 1.307692309545835, 0.00070658443, -0.00039758929, -0.0003975853, 0.0027881167, -0.0016830865, -0.0016830647, 0, 0, 0, 0, 0, 0, -0.00074863777, 0.00023078918, -0.0011162109
1.317308, 1, 4.6527653e-05, -2.319719e-05, -2.3507087e-05, 1.31730771169279, 0.0007372835, -0.0004164532, -0.00041644881, 0.0028555566, -0.001729551, -0.0017295276, 0, 0, 0, 0, 0, 0, -0.00076413632, 0.00023937225, -0.0011402419
1.317308, 1, 4.6527653e-05, -2.319719e-05, -2.3507087e-05, 1.31730771169279, 0.0007372835, -0.0004164532, -0.00041644881, 0.0028555566, -0.001729551, -0.0017295276, 0, 0, 0, 0, 0, 0, -0.00076413632, 0.00023937225, -0.0011402419
1.317308, 1, 4.6527653e-05, -2.319719e-05, -2.3507087e-05, 1.31730771169279, 0.0007372835, -0.0004164532, -0.00041644881, 0.0028555566, -0.001729551, -0.0017295276, 0, 0, 0, 0, 0, 0, -0.00076413632, 0.00023937225, -0.0011402419
1.326923, 1, 5.0197319e-05, -2.524577e-05, -2.5593428e-05, 1.326923092961688, 0.00076862727, -0.0004357619, -0.00043575719, 0.0029229838, -0.0017760089, -0.0017759841, 0, 0, 0, 0, 0, 0, -0.00077960221, 0.00024795532, -0.0011642312
1.326923, 1, 5.0197319e-05, -2.524577e-05, -2.5593428e-05, 1.326923092961688, 0.00076862727, -0.0004357619, -0.00043575719, 0.0029229838, -0.0017760089, -0.0017759841, 0, 0, 0, 0, 0, 0, -0.00077960221, 0.00024795532, -0.0011642312
1.326923, 1, 5.0197319e-05, -2.524577e-05, -2.5593428e-05, 1.326923092961688, 0.00076862727, -0.0004357619, -0.00043575719, 0.0029229838, -0.0017760089, -0.0017759841, 0, 0, 0, 0, 0, 0, -0.00077960221, 0.00024795532, -0.0011642312
1.336538, 1, 5.4018528e-05, -2.7386801e-05, -2.7773893e-05, 1.336538445355533, 0.0007994292, -0.0004549142, -0.00045490911, 0.0029856416, -0.0018200502, -0.0018200239, 0, 0, 0, 0, 0, 0, -0.00079172669, 0.00025653839, -0.0011834663
1.336538, 1, 5.4018528e-05, -2.7386801e-05, -2.7773893e-05, 1.336538445355533, 0.0007994292, -0.0004549142, -0.00045490911, 0.0029856416, -0.0018200502, -0.0018200239, 0, 0, 0, 0, 0, 0, -0.00079172669, 0.00025653839, -0.0011834663
1.336538, 1, 5.4018528e-05, -2.7386801e-05, -2.7773893e-05, 1.336538445355533, 0.0007994292, -0.0004549142, -0.00045490911, 0.0029856416, -0.0018200502, -0.0018200239, 0, 0, 0, 0, 0, 0, -0.00079172669, 0.00025653839, -0.0011834663
1.346154, 1, 5.7986435e-05, -2.9618388e-05, -3.0046602e-05, 1.346153836881899, 0.00082874717, -0.00047343259, -0.00047342709, 0.0030358583, -0.001857787, -0.0018577576, 0, 0, 0, 0, 0, 0, -0.00075199193, 0.00026321411, -0.0011288531
1.346154, 1, 5.7986435e-05, -2.9618388e-05, -3.0046602e-05, 1.346153836881899, 0.00082874717, -0.00047343259, -0.00047342709, 0.0030358583, -0.001857787, -0.0018577576, 0, 0, 0, 0, 0, 0, -0.00075199193, 0.00026321411, -0.0011288531
1.346154, 1, 5.7986435e-05, -2.9618388e-05, -3.0046602e-05, 1.346153836881899, 0.00082874717, -0.00047343259, -0.00047342709, 0.0030358583, -0.001857787, -0.0018577576, 0, 0, 0, 0, 0, 0, -0.00075199193, 0.00026321411, -0.0011288531
1.355769, 1, 6.2093888e-05, -3.1937481e-05, -3.2408505e-05, 1.35576920813271, 0.0008565812, -0.00049131713, -0.00049131119, 0.0030675321, -0.001886126, -0.0018860942, 0, 0, 0, 0, 0, 0, -0.00071222417, 0.00027084351, -0.0010741968
1.355769, 1, 6.2093888e-05, -3.1937481e-05, -3.2408505e-05, 1.35576920813271, 0.0008565812, -0.00049131713, -0.00049131119, 0.0030675321, -0.001886126, -0.0018860942, 0, 0, 0, 0, 0, 0, -0.00071222417, 0.00027084351, -0.0010741968
1.355769, 1, 6.2093888e-05, -3.1937481e-05, -3.2408505e-05, 1.35576920813271, 0.0008565812, -0.00049131713, -0.00049131119, 0.0030675321, -0.001886126, -0.0018860942, 0, 0, 0, 0, 0, 0, -0.00071222417, 0.00027084351, -0.0010741968
1.365385, 1, 6.6333749e-05, -3.4341032e-05, -3.4856552e-05, 1.365384617463231, 0.00088293129, -0.00050856778, -0.0005085615, 0.0030760979, -0.0019027533, -0.0019027203, 0, 0, 0, 0, 0, 0, -0.00067242206, 0.0002784729, -0.0010194989
1.365385, 1, 6.6333749e-05, -3.4341032e-05, -3.4856552e-05, 1.365384617463231, 0.00088293129, -0.00050856778, -0.0005085615, 0.0030760979, -0.0019027533, -0.0019027203, 0, 0, 0, 0, 0, 0, -0.00067242206, 0.0002784729, -0.0010194989
1.365385, 1, 6.6333749e-05, -3.4341032e-05, -3.4856552e-05, 1.365384617463231, 0.00088293129, -0.00050856778, -0.0005085615, 0.0030760979, -0.0019027533, -0.0019027203, 0, 0, 0, 0, 0, 0, -0.00067242206, 0.0002784729, -0.0010194989
1.375, 1, 7.0698836e-05, -3.6825997e-05, -3.7387672e-05, 1.37500000551898, 0.00090779742, -0.00052518467, -0.00052517792, 0.0030585516, -0.001906151, -0.0019061145, 0, 0, 0, 0, 0, 0, -0.00063258799, 0.00028705597, -0.00096475956
1.375, 1, 7.0698836e-05, -3.6825997e-05, -3.7387672e-05, 1.37500000551898, 0.00090779742, -0.00052518467, -0.00052517792, 0.0030585516, -0.001906151, -0.0019061145, 0, 0, 0, 0, 0, 0, -0.00063258799, 0.00028705597, -0.00096475956
1.375, 1, 7.0698836e-05, -3.6825997e-05, -3.7387672e-05, 1.37500000551898, 0.00090779742, -0.00052518467, -0.00052517792, 0.0030585516, -0.001906151, -0.0019061145, 0, 0, 0, 0, 0, 0, -0.00063258799, 0.00028705597, -0.00096475956
1.384615, 1, 7.5181975e-05, -3.9389321e-05, -3.9998791e-05, 1.384615364323089, 0.00093117962, -0.00054116762, -0.00054116029, 0.0030134364, -0.0018955762, -0.0018955381, 0, 0, 0, 0, 0, 0, -0.00059272203, 0.00029373169, -0.00090997934
1.384615, 1, 7.5181975e-05, -3.9389321e-05, -3.9998791e-05, 1.384615364323089, 0.00093117962, -0.00054116762, -0.00054116029, 0.0030134364, -0.0018955762, -0.0018955381, 0, 0, 0, 0, 0, 0, -0.00059272203, 0.00029373169, -0.00090997934
1.384615, 1, 7.5181975e-05, -3.9389321e-05, -3.9998791e-05, 1.384615364323089, 0.00093117962, -0.00054116762, -0.00054116029, 0.0030134364, -0.0018955762, -0.0018955381, 0, 0, 0, 0, 0, 0, -0.00059272203, 0.00029373169, -0.00090997934
1.394231, 1, 7.9775971e-05, -4.2055341e-05, -4.2686821e-05, 1.394230761902281, 0.00095307792, -0.00055651681, -0.00055650889, 0.0029408366, -0.001871073, -0.0018710322, 0, 0, 0, 0, 0, 0, -0.00055282505, 0.00030136108, -0.00085515965
1.394231, 1, 7.9775971e-05, -4.2055341e-05, -4.2686821e-05, 1.394230761902281, 0.00095307792, -0.00055651681, -0.00055650889, 0.0029408366, -0.001871073, -0.0018710322, 0, 0, 0, 0, 0, 0, -0.00055282505, 0.00030136108, -0.00085515965
1.394231, 1, 7.9775971e-05, -4.2055341e-05, -4.2686821e-05, 1.394230761902281, 0.00095307792, -0.00055651681, -0.00055650889, 0.0029408366, -0.001871073, -0.0018710322, 0, 0, 0, 0, 0, 0, -0.00055282505, 0.00030136108, -0.00085515965
1.403846, 1, 8.4473642e-05, -4.4877379e-05, -4.5448673e-05, 1.403846138866666, 0.00097349222, -0.00057123211, -0.00057122362, 0.0028424053, -0.0018334789, -0.0018334363, 0, 0, 0, 0, 0, 0, -0.00051289739, 0.00030899048, -0.00080030179
1.403846, 1, 8.4473642e-05, -4.4877379e-05, -4.5448673e-05, 1.403846138866666, 0.00097349222, -0.00057123211, -0.00057122362, 0.0028424053, -0.0018334789, -0.0018334363, 0, 0, 0, 0, 0, 0, -0.00051289739, 0.00030899048, -0.00080030179
1.403846, 1, 8.4473642e-05, -4.4877379e-05, -4.5448673e-05, 1.403846138866666, 0.00097349222, -0.00057123211, -0.00057122362, 0.0028424053, -0.0018334789, -0.0018334363, 0, 0, 0, 0, 0, 0, -0.00051289739, 0.00030899048, -0.00080030179
1.413462, 1, 8.9267764e-05, -4.7657511e-05, -4.8281265e-05, 1.413461553588824, 0.00099242246, -0.00058531348, -0.00058530428, 0.0027213274, -0.0017844114, -0.0017843628, 0, 0, 0, 0, 0, 0, -0.00047293963, 0.00031661987, -0.00074540684
1.413462, 1, 8.9267764e-05, -4.7657511e-05, -4.8281265e-05, 1.413461553588824, 0.00099242246, -0.00058531348, -0.00058530428, 0.0027213274, -0.0017844114, -0.0017843628, 0, 0, 0, 0, 0, 0, -0.00047293963, 0.00031661987, -0.00074540684
1.413462, 1, 8.9267764e-05, -4.7657511e-05, -4.8281265e-05, 1.413461553588824, 0.00099242246, -0.00058531348, -0.00058530428, 0.0027213274, -0.0017844114, -0.0017843628, 0, 0, 0, 0, 0, 0, -0.00047293963, 0.00031661987, -0.00074540684
1.423077, 1, 9.4151132e-05, -5.0503819e-05, -5.1181483e-05, 1.423076946730712, 0.001009869, -0.00059876108, -0.00059875118, 0.0025823603, -0.0017262755, -0.0017262247, 0, 0, 0, 0, 0, 0, -0.0004329533, 0.00032424927, -0.00069047761
1.423077, 1, 9.4151132e-05, -5.0503819e-05, -5.1181483e-05, 1.423076946730712, 0.001009869, -0.00059876108, -0.00059875118, 0.0025823603, -0.0017262755, -0.0017262247, 0, 0, 0, 0, 0, 0, -0.0004329533, 0.00032424927, -0.00069047761
1.423077, 1, 9.4151132e-05, -5.0503819e-05, -5.1181483e-05, 1.423076946730712, 0.001009869, -0.00059876108, -0.00059875118, 0.0025823603, -0.0017262755, -0.0017262247, 0, 0, 0, 0, 0, 0, -0.0004329533, 0.00032424927, -0.00069047761
1.432692, 1, 9.9116514e-05, -5.3413249e-05, -5.4146214e-05, 1.432692310331104, 0.001025831, -0.00061157491, -0.00061156409, 0.0024317971, -0.0016622649, -0.0016622088, 0, 0, 0, 0, 0, 0, -0.00039293981, 0.00033187866, -0.00063551351
1.432692, 1, 9.9116514e-05, -5.3413249e-05, -5.4146214e-05, 1.432692310331104, 0.001025831, -0.00061157491, -0.00061156409, 0.0024317971, -0.0016622649, -0.0016622088, 0, 0, 0, 0, 0, 0, -0.00039293981, 0.00033187866, -0.00063551351
1.432692, 1, 9.9116514e-05, -5.3413249e-05, -5.4146214e-05, 1.432692310331104, 0.001025831, -0.00061157491, -0.00061156409, 0.0024317971, -0.0016622649, -0.0016622088, 0, 0, 0, 0, 0, 0, -0.00039293981, 0.00033187866, -0.00063551351
1.442308, 1, 0.00010415668, -5.6382756e-05, -5.7172343e-05, 1.442307712431603, 0.00104031, -0.00062375481, -0.00062374322, 0.002277463, -0.0015963424, -0.0015962813, 0, 0, 0, 0, 0, 0, -0.00035290091, 0.00033950806, -0.00058051845
1.442308, 1, 0.00010415668, -5.6382756e-05, -5.7172343e-05, 1.442307712431603, 0.00104031, -0.00062375481, -0.00062374322, 0.002277463, -0.0015963424, -0.0015962813, 0, 0, 0, 0, 0, 0, -0.00035290091, 0.00033950806, -0.00058051845
1.442308, 1, 0.00010415668, -5.6382756e-05, -5.7172343e-05, 1.442307712431603, 0.00104031, -0.00062375481, -0.00062374322, 0.002277463, -0.0015963424, -0.0015962813, 0, 0, 0, 0, 0, 0, -0.00035290091, 0.00033950806, -0.00058051845
1.451923, 1, 0.00010926438, -5.9409293e-05, -6.0256742e-05, 1.451923093656447, 0.0010533039, -0.00063530088, -0.00063528842, 0.0021231277, -0.0015304205, -0.0015303548, 0, 0, 0, 0, 0, 0, -0.00031283734, 0.00034713745, -0.00052549306
1.451923, 1, 0.00010926438, -5.9409293e-05, -6.0256742e-05, 1.451923093656447, 0.0010533039, -0.00063530088, -0.00063528842, 0.0021231277, -0.0015304205, -0.0015303548, 0, 0, 0, 0, 0, 0, -0.00031283734, 0.00034713745, -0.00052549306
1.451923, 1, 0.00010926438, -5.9409293e-05, -6.0256742e-05, 1.451923093656447, 0.0010533039, -0.00063530088, -0.00063528842, 0.0021231277, -0.0015304205, -0.0015303548, 0, 0, 0, 0, 0, 0, -0.00031283734, 0.00034713745, -0.00052549306
1.461538, 1, 0.00011443237, -6.2489809e-05, -6.3396277e-05, 1.461538446008521, 0.001064815, -0.00064621313, -0.00064619962, 0.0019687947, -0.0014645022, -0.0014644308, 0, 0, 0, 0, 0, 0, -0.0002727519, 0.00035476685, -0.00047044153
1.461538, 1, 0.00011443237, -6.2489809e-05, -6.3396277e-05, 1.461538446008521, 0.001064815, -0.00064621313, -0.00064619962, 0.0019687947, -0.0014645022, -0.0014644308, 0, 0, 0, 0, 0, 0, -0.0002727519, 0.00035476685, -0.00047044153
1.461538, 1, 0.00011443237, -6.2489809e-05, -6.3396277e-05, 1.461538446008521, 0.001064815, -0.00064621313, -0.00064619962, 0.0019687947, -0.0014645022, -0.0014644308, 0, 0, 0, 0, 0, 0, -0.0002727519, 0.00035476685, -0.00047044153
1.471154, 1, 0.00011965341, -6.5621265e-05, -6.6587818e-05, 1.471153837495287, 0.0010748419, -0.00065649161, -0.00065647688, 0.0018144611, -0.0013985803, -0.001398501, 0, 0, 0, 0, 0, 0, -0.00023264519, 0.00036239624, -0.00041536451
1.471154, 1, 0.00011965341, -6.5621265e-05, -6.6587818e-05, 1.471153837495287, 0.0010748419, -0.00065649161, -0.00065647688, 0.0018144611, -0.0013985803, -0.001398501, 0, 0, 0, 0, 0, 0, -0.00023264519, 0.00036239624, -0.00041536451
1.471154, 1, 0.00011965341, -6.5621265e-05, -6.6587818e-05, 1.471153837495287, 0.0010748419, -0.00065649161, -0.00065647688, 0.0018144611, -0.0013985803, -0.001398501, 0, 0, 0, 0, 0, 0, -0.00023264519, 0.00036239624, -0.00041536451
1.480769, 1, 0.00012492022, -6.8800611e-05, -6.9828224e-05, 1.480769208708559, 0.001083385, -0.00066613621, -0.00066612038, 0.0016601293, -0.0013326595, -0.0013325745, 0, 0, 0, 0, 0, 0, -0.0001925188, 0.00036811829, -0.00036026642
1.480769, 1, 0.00012492022, -6.8800611e-05, -6.9828224e-05, 1.480769208708559, 0.001083385, -0.00066613621, -0.00066612038, 0.0016601293, -0.0013326595, -0.0013325745, 0, 0, 0, 0, 0, 0, -0.0001925188, 0.00036811829, -0.00036026642
1.480769, 1, 0.00012492022, -6.8800611e-05, -6.9828224e-05, 1.480769208708559, 0.001083385, -0.00066613621, -0.00066612038, 0.0016601293, -0.0013326595, -0.0013325745, 0, 0, 0, 0, 0, 0, -0.0001925188, 0.00036811829, -0.00036026642
1.490385, 1, 0.00013022556, -7.2024799e-05, -7.3114345e-05, 1.490384618003502, 0.001090443, -0.00067514688, -0.00067512988, 0.0015057944, -0.0012667377, -0.0012666456, 0, 0, 0, 0, 0, 0, -0.00015237594, 0.00037670135, -0.00030514679
1.490385, 1, 0.00013022556, -7.2024799e-05, -7.3114345e-05, 1.490384618003502, 0.001090443, -0.00067514688, -0.00067512988, 0.0015057944, -0.0012667377, -0.0012666456, 0, 0, 0, 0, 0, 0, -0.00015237594, 0.00037670135, -0.00030514679
1.490385, 1, 0.00013022556, -7.2024799e-05, -7.3114345e-05, 1.490384618003502, 0.001090443, -0.00067514688, -0.00067512988, 0.0015057944, -0.0012667377, -0.0012666456, 0, 0, 0, 0, 0, 0, -0.00015237594, 0.00037670135, -0.00030514679
1.5, 1, 0.00013556215, -7.529078e-05, -7.644303e-05, 1.500000006025537, 0.001096018, -0.00068352389, -0.00068350538, 0.0013514622, -0.0012008178, -0.0012007185, 0, 0, 0, 0, 0, 0, -0.0001122172, 0.00038433075, -0.00025001017
1.5, 1, 0.00013556215, -7.529078e-05, -7.644303e-05, 1.500000006025537, 0.001096018, -0.00068352389, -0.00068350538, 0.0013514622, -0.0012008178, -0.0012007185, 0, 0, 0, 0, 0, 0, -0.0001122172, 0.00038433075, -0.00025001017
1.5, 1, 0.00013556215, -7.529078e-05, -7.644303e-05, 1.500000006025537, 0.001096018, -0.00068352389, -0.00068350538, 0.0013514622, -0.0012008178, -0.0012007185, 0, 0, 0, 0, 0, 0, -0.0001122172, 0.00038433075, -0.00025001017
1.509615, 1, 0.0001409227, -7.8595505e-05, -7.9811121e-05, 1.509615364797702, 0.001100109, -0.00069126702, -0.00069124711, 0.001197128, -0.0011348994, -0.0011347916, 0, 0, 0, 0, 0, 0, -7.2046052e-05, 0.00039196014, -0.00019485981
1.509615, 1, 0.0001409227, -7.8595505e-05, -7.9811121e-05, 1.509615364797702, 0.001100109, -0.00069126702, -0.00069124711, 0.001197128, -0.0011348994, -0.0011347916, 0, 0, 0, 0, 0, 0, -7.2046052e-05, 0.00039196014, -0.00019485981
1.509615, 1, 0.0001409227, -7.8595505e-05, -7.9811121e-05, 1.509615364797702, 0.001100109, -0.00069126702, -0.00069124711, 0.001197128, -0.0011348994, -0.0011347916, 0, 0, 0, 0, 0, 0, -7.2046052e-05, 0.00039196014, -0.00019485981
1.519231, 1, 0.00014629995, -8.1935934e-05, -8.3215469e-05, 1.519230762346633, 0.001102716, -0.00069837627, -0.00069835491, 0.001042798, -0.0010689788, -0.0010688629, 0, 0, 0, 0, 0, 0, -3.1863663e-05, 0.00039958954, -0.00013969722
1.519231, 1, 0.00014629995, -8.1935934e-05, -8.3215469e-05, 1.519230762346633, 0.001102716, -0.00069837627, -0.00069835491, 0.001042798, -0.0010689788, -0.0010688629, 0, 0, 0, 0, 0, 0, -3.1863663e-05, 0.00039958954, -0.00013969722
1.519231, 1, 0.00014629995, -8.1935934e-05, -8.3215469e-05, 1.519230762346633, 0.001102716, -0.00069837627, -0.00069835491, 0.001042798, -0.0010689788, -0.0010688629, 0, 0, 0, 0, 0, 0, -3.1863663e-05, 0.00039958954, -0.00013969722
1.528846, 1, 0.00015168662, -8.5372463e-05, -8.6652908e-05, 1.528846139282356, 0.001103839, -0.00070485182, -0.00070482859, 0.00088846526, -0.0010030587, -0.0010029349, 0, 0, 0, 0, 0, 0, 8.327157e-06, 0.00040721893, -8.452544e-05
1.528846, 1, 0.00015168662, -8.5372463e-05, -8.6652908e-05, 1.528846139282356, 0.001103839, -0.00070485182, -0.00070482859, 0.00088846526, -0.0010030587, -0.0010029349, 0, 0, 0, 0, 0, 0, 8.327157e-06, 0.00040721893, -8.452544e-05
1.528846, 1, 0.00015168662, -8.5372463e-05, -8.6652908e-05, 1.528846139282356, 0.001103839, -0.00070485182, -0.00070482859, 0.00088846526, -0.0010030587, -0.0010029349, 0, 0, 0, 0, 0, 0, 8.327157e-06, 0.00040721893, -8.452544e-05
1.538462, 1, 0.00015707541, -8.8775145e-05, -9.0120287e-05, 1.538461553977371, 0.001103478, -0.00071069348, -0.00071066851, 0.00073413004, -0.00093713822, -0.00093700597, 0, 0, 0, 0, 0, 0, 4.8524282e-05, 0.00041484833, -2.9349001e-05
1.538462, 1, 0.00015707541, -8.8775145e-05, -9.0120287e-05, 1.538461553977371, 0.001103478, -0.00071069348, -0.00071066851, 0.00073413004, -0.00093713822, -0.00093700597, 0, 0, 0, 0, 0, 0, 4.8524282e-05, 0.00041484833, -2.9349001e-05
1.538462, 1, 0.00015707541, -8.8775145e-05, -9.0120287e-05, 1.538461553977371, 0.001103478, -0.00071069348, -0.00071066851, 0.00073413004, -0.00093713822, -0.00093700597, 0, 0, 0, 0, 0, 0, 4.8524282e-05, 0.00041484833, -2.9349001e-05
1.548077, 1, 0.00016245901, -9.2204369e-05, -9.3614413e-05, 1.548076947093561, 0.001101617, -0.00071589189, -0.00071586488, 0.00057973183, -0.00087118242, -0.00087103806, 0, 0, 0, 0, 0, 0, 8.8725712e-05, 0.0004234314, 2.5831512e-05
1.548077, 1, 0.00016245901, -9.2204369e-05, -9.3614413e-05, 1.548076947093561, 0.001101617, -0.00071589189, -0.00071586488, 0.00057973183, -0.00087118242, -0.00087103806, 0, 0, 0, 0, 0, 0, 8.8725712e-05, 0.0004234314, 2.5831512e-05
1.548077, 1, 0.00016245901, -9.2204369e-05, -9.3614413e-05, 1.548076947093561, 0.001101617, -0.00071589189, -0.00071586488, 0.00057973183, -0.00087118242, -0.00087103806, 0, 0, 0, 0, 0, 0, 8.8725712e-05, 0.0004234314, 2.5831512e-05
1.557692, 1, 0.00016782084, -9.5651725e-05, -9.7126765e-05, 1.557692310669625, 0.001094424, -0.00071824651, -0.00071821728, 0.00040988924, -0.0007963556, -0.00079620013, 0, 0, 0, 0, 0, 0, 0.00014105657, 0.00042819977, 9.8784803e-05
1.557692, 1, 0.00016782084, -9.5651725e-05, -9.7126765e-05, 1.557692310669625, 0.001094424, -0.00071824651, -0.00071821728, 0.00040988924, -0.0007963556, -0.00079620013, 0, 0, 0, 0, 0, 0, 0.00014105657, 0.00042819977, 9.8784803e-05
1.557692, 1, 0.00016782084, -9.5651725e-05, -9.7126765e-05, 1.557692310669625, 0.001094424, -0.00071824651, -0.00071821728, 0.00040988924, -0.0007963556, -0.00079620013, 0, 0, 0, 0, 0, 0, 0.00014105657, 0.00042819977, 9.8784803e-05
1.567308, 1, 0.00017312798, -9.9099518e-05, -0.00010063947, 1.5673077127471, 0.001078969, -0.00071607338, -0.00071604212, 0.0002002987, -0.00069869572, -0.00069853, 0, 0, 0, 0, 0, 0, 0.00035448719, 0.00040149689, 0.0004078194
1.567308, 1, 0.00017312798, -9.9099518e-05, -0.00010063947, 1.5673077127471, 0.001078969, -0.00071607338, -0.00071604212, 0.0002002987, -0.00069869572, -0.00069853, 0, 0, 0, 0, 0, 0, 0.00035448719, 0.00040149689, 0.0004078194
1.567308, 1, 0.00017312798, -9.9099518e-05, -0.00010063947, 1.5673077127471, 0.001078969, -0.00071607338, -0.00071604212, 0.0002002987, -0.00069869572, -0.00069853, 0, 0, 0, 0, 0, 0, 0.00035448719, 0.00040149689, 0.0004078194
1.576923, 1, 0.00017834039, -0.00010258234, -0.00010413051, 1.576923093950156, 0.001055252, -0.00070937281, -0.00070933899, -6.8410554e-05, -0.00056707591, -0.00056689559, 0, 0, 0, 0, 0, 0, 0.00056791212, 0.00037288666, 0.00071684341
1.576923, 1, 0.00017834039, -0.00010258234, -0.00010413051, 1.576923093950156, 0.001055252, -0.00070937281, -0.00070933899, -6.8410554e-05, -0.00056707591, -0.00056689559, 0, 0, 0, 0, 0, 0, 0.00056791212, 0.00037288666, 0.00071684341
1.576923, 1, 0.00017834039, -0.00010258234, -0.00010413051, 1.576923093950156, 0.001055252, -0.00070937281, -0.00070933899, -6.8410554e-05, -0.00056707591, -0.00056689559, 0, 0, 0, 0, 0, 0, 0.00056791212, 0.00037288666, 0.00071684341
1.586538, 1, 0.00018341801, -0.00010596569, -0.00010757791, 1.586538446281618, 0.001023273, -0.00069814461, -0.00069810823, -0.00041068284, -0.00039319589, -0.00039300235, 0, 0, 0, 0, 0, 0, 0.00078132644, 0.0003452301, 0.001025849
1.586538, 1, 0.00018341801, -0.00010596569, -0.00010757791, 1.586538446281618, 0.001023273, -0.00069814461, -0.00069810823, -0.00041068284, -0.00039319589, -0.00039300235, 0, 0, 0, 0, 0, 0, 0.00078132644, 0.0003452301, 0.001025849
1.586538, 1, 0.00018341801, -0.00010596569, -0.00010757791, 1.586538446281618, 0.001023273, -0.00069814461, -0.00069810823, -0.00041068284, -0.00039319589, -0.00039300235, 0, 0, 0, 0, 0, 0, 0.00078132644, 0.0003452301, 0.001025849
1.596154, 1, 0.00018832074, -0.00010928417, -0.00011095959, 1.596153837748889, 0.00098303123, -0.00068238878, -0.00068234949, -0.00083603628, -0.00017159169, -0.00017138284, 0, 0, 0, 0, 0, 0, 0.00099472445, 0.00031852722, 0.0013348312
1.596154, 1, 0.00018832074, -0.00010928417, -0.00011095959, 1.596153837748889, 0.00098303123, -0.00068238878, -0.00068234949, -0.00083603628, -0.00017159169, -0.00017138284, 0, 0, 0, 0, 0, 0, 0.00099472445, 0.00031852722, 0.0013348312
1.596154, 1, 0.00018832074, -0.00010928417, -0.00011095959, 1.596153837748889, 0.00098303123, -0.00068238878, -0.00068234949, -0.00083603628, -0.00017159169, -0.00017138284, 0, 0, 0, 0, 0, 0, 0.00099472445, 0.00031852722, 0.0013348312
1.605769, 1, 0.00019300843, -0.00011251601, -0.00011425349, 1.605769208943726, 0.00093452737, -0.00066210539, -0.00066206302, -0.0013490568, 0.00010037187, 0.00010059604, 0, 0, 0, 0, 0, 0, 0.001208099, 0.00029087067, 0.0016437777
1.605769, 1, 0.00019300843, -0.00011251601, -0.00011425349, 1.605769208943726, 0.00093452737, -0.00066210539, -0.00066206302, -0.0013490568, 0.00010037187, 0.00010059604, 0, 0, 0, 0, 0, 0, 0.001208099, 0.00029087067, 0.0016437777
1.605769, 1, 0.00019300843, -0.00011251601, -0.00011425349, 1.605769208943726, 0.00093452737, -0.00066210539, -0.00066206302, -0.0013490568, 0.00010037187, 0.00010059604, 0, 0, 0, 0, 0, 0, 0.001208099, 0.00029087067, 0.0016437777
1.615385, 1, 0.0001974409, -0.00011569569, -0.00011743749, 1.615384618221243, 0.00087776122, -0.00063729438, -0.00063724868, -0.0019493968, 0.00042249676, 0.00042273928, 0, 0, 0, 0, 0, 0, 0.001421445, 0.00026416779, 0.0019526826
1.615385, 1, 0.0001974409, -0.00011569569, -0.00011743749, 1.615384618221243, 0.00087776122, -0.00063729438, -0.00063724868, -0.0019493968, 0.00042249676, 0.00042273928, 0, 0, 0, 0, 0, 0, 0.001421445, 0.00026416779, 0.0019526826
1.615385, 1, 0.0001974409, -0.00011569569, -0.00011743749, 1.615384618221243, 0.00087776122, -0.00063729438, -0.00063724868, -0.0019493968, 0.00042249676, 0.00042273928, 0, 0, 0, 0, 0, 0, 0.001421445, 0.00026416779, 0.0019526826
1.625, 1, 0.00020157795, -0.00011868895, -0.00012048949, 1.625000006226807, 0.00081273279, -0.00060795591, -0.00060790649, -0.0026317812, 0.00079175149, 0.00079201156, 0, 0, 0, 0, 0, 0, 0.0016347547, 0.00023651123, 0.0022615348
1.625, 1, 0.00020157795, -0.00011868895, -0.00012048949, 1.625000006226807, 0.00081273279, -0.00060795591, -0.00060790649, -0.0026317812, 0.00079175149, 0.00079201156, 0, 0, 0, 0, 0, 0, 0.0016347547, 0.00023651123, 0.0022615348
